year,make,model,description, price ,mileage,location,ad_url,img_url
2013,Toyota,hiace,commuter slwb," $22,000 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/446821897951637,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/441956781_1561613137718877_1487069473986406793_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260&_nc_cat=109&ccb=1-7&_nc_sid=247b10&_nc_ohc=VUtiY4AOx7EQ7kNvgEaivig&_nc_ht=scontent.fmel16-1.fna&oh=00_AYBrUiQzO7PYd38U2lfkLAbSqUWBpoZJnsNTZA2mGX_RWA&oe=66B8E753
2014,Toyota,hiace,lwb turbo diesel 3.0i (rwd) - van automatic," $22,490 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/727922179459312,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/454002309_406448895877818_4229956917978886672_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=109&ccb=1-7&_nc_sid=247b10&_nc_ohc=WxUde3SR3ikQ7kNvgF4LOp1&_nc_ht=scontent.fmel16-1.fna&oh=00_AYARi47Fwsb1UQXn6EzUduiXjZ5xc7ks5DxxbVhYp6QJsw&oe=66B8F997
2018,Toyota,hiace,lwb van," $22,990 ",,"Launceston, TAS",https://www.facebook.com/marketplace/item/1695407444619722,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/452885584_485346290758115_4539524406383806605_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=109&ccb=1-7&_nc_sid=247b10&_nc_ohc=3_OqDI8qZvkQ7kNvgE24ExD&_nc_ht=scontent.fmel16-1.fna&oh=00_AYA67vRcYV0eiXBb9lF335gJSmYOmfMVFSd7g-u393eWxg&oe=66B8D39D
2014,Toyota,hiace,lwb," $23,000 ",,"Geelong, VIC",https://www.facebook.com/marketplace/item/1191526148503675,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/432098939_10227803860796406_6398923604809774266_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=110&ccb=1-7&_nc_sid=454cf4&_nc_ohc=qHarRVbGmS0Q7kNvgGAWaOf&_nc_ht=scontent.fmel16-1.fna&oh=00_AYDJiwP-nRg9bF7TivgpXE34xmH2roYxuW4DjXkqkboGZA&oe=66B8DA06
2007,Toyota,hiace,," $23,995 ",,"Ballarat, VIC",https://www.facebook.com/marketplace/item/313087348125320,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/432293998_2527809994045645_6587322265689448826_n.jpg?stp=c66.0.260.260a_dst-jpg_p261x260&_nc_cat=111&ccb=1-7&_nc_sid=247b10&_nc_ohc=YEz7IeME09YQ7kNvgHZA-CD&_nc_ht=scontent.fmel16-1.fna&oh=00_AYBzmVXXCBclQJx1Y6u2g0HxZOUccyNKPkU-orhli4kBGw&oe=66B8C25F
2014,Toyota,hiace,van lwb 4dr auto 4sp 1070kg - 2.7i," $23,999 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1739532520209339,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/453360315_529234129441207_5171739064105982486_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=100&ccb=1-7&_nc_sid=247b10&_nc_ohc=RW7TcWUSKocQ7kNvgHzab0n&_nc_ht=scontent.fmel16-1.fna&oh=00_AYDsTs_slSn8oeQf-GKCJ6FjXnGMi0ZU8f_vFwxTc2H-VQ&oe=66B8F04A
2012,Toyota,Hiace,Dx auto AWD," $24,000 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1128270421973154,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/453072758_1613605116150568_5560610220980333629_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=110&ccb=1-7&_nc_sid=247b10&_nc_ohc=-Ylt8zdH0t0Q7kNvgF0paeT&_nc_ht=scontent.fmel16-1.fna&oh=00_AYCGx7zKW_89J4fSzQgCTCMOzRqXWWXe2l5H6-HJHyNrwA&oe=66B8D0B2
2009,Toyota,hiace,," $24,990 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1213256120034093,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/450221711_10160589903886953_8505371686026474650_n.jpg?stp=c0.364.945.945a_dst-jpg_s261x260&_nc_cat=111&ccb=1-7&_nc_sid=454cf4&_nc_ohc=h7G-PW-MCPYQ7kNvgEwTCcK&_nc_ht=scontent.fmel16-1.fna&oh=00_AYBexWtaQwuHAG9gY5Nke-X-WWJHNNselwY62bxikxryOg&oe=66B8E8F9
2017,Toyota,hiace,," $24,990 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/7551680484930344,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/450109176_454702287527627_4020553442957388372_n.jpg?stp=c65.0.260.260a_dst-jpg_p261x260&_nc_cat=110&ccb=1-7&_nc_sid=247b10&_nc_ohc=2S0fHRI3eJQQ7kNvgHVveGz&_nc_ht=scontent.fmel16-1.fna&oh=00_AYAOPRAsd7ueD_apnZChUvpmdkGQEPRKXqRYO6vYhOJ_nA&oe=66B8CFC8
2010,Toyota,hiace,widebody hiroof !," $24,995 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1168093984457614,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/454248808_1048686560211573_2226080280743661384_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=101&ccb=1-7&_nc_sid=247b10&_nc_ohc=_Cm2H7qGx9AQ7kNvgG7C4pc&_nc_ht=scontent.fmel16-1.fna&oh=00_AYCpy0urrF-yI9nJAd_3l2noVymw8zmErvq6jU6ThscvMA&oe=66B8D884
1993,Toyota,hiace,," $25,000 ",,"Kalangadoo, SA",https://www.facebook.com/marketplace/item/25453385357641769,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/438145943_10230444741771459_3230073453461079269_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=108&ccb=1-7&_nc_sid=454cf4&_nc_ohc=a1E2G8nT4-8Q7kNvgHNrK8l&_nc_ht=scontent.fmel16-1.fna&oh=00_AYBqDp8dkKoR92BasH0oskp4UkVdlkTjvkDKfI-s4IxAcw&oe=66B8DC3F
1996,Toyota,hiace,1996," $25,000 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/832283058231946,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/447792105_474090425012708_6750744966869026819_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=106&ccb=1-7&_nc_sid=454cf4&_nc_ohc=qX_uiHTscnkQ7kNvgE7J-yI&_nc_ht=scontent.fmel16-1.fna&oh=00_AYDex-yB8UOU4RiL3iBmuluDZYgpf7dj5yh42aZarp8Xpw&oe=66B8CAF2
2016,Toyota,hiace,," $25,400 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/306603795504897,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/428240319_398992662899543_3168365136112738429_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=105&ccb=1-7&_nc_sid=247b10&_nc_ohc=7_ABH7b-JewQ7kNvgGx05mA&_nc_ht=scontent.fmel16-1.fna&oh=00_AYDqnmMvYEFizqYZuZ-FFBlaw9bbGdgA72-T7WavBYpkbw&oe=66B8F6E4
2013,Toyota,hiace,," $25,500 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/416995091139581,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/427642522_477707201483903_3903740901217758083_n.jpg?stp=c54.0.260.260a_dst-jpg_p261x260&_nc_cat=110&ccb=1-7&_nc_sid=247b10&_nc_ohc=Ft-owiF1asIQ7kNvgGZ-wvs&_nc_ht=scontent.fmel16-1.fna&oh=00_AYAlk3788P-KI2fqCg-LXvwpcR2BQPg9sKYpkhy-uW2UsA&oe=66B8E243
2009,Toyota,hiace,," $25,600 ",,"Legana, TAS",https://www.facebook.com/marketplace/item/446364614902837,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/448857027_1151649442732666_3812837662930894973_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=102&ccb=1-7&_nc_sid=247b10&_nc_ohc=Tkflf4IdHHIQ7kNvgE8LxCo&_nc_ht=scontent.fmel16-1.fna&oh=00_AYA5uLnBd_6lIVm_3v9eP6CAdI68_iwHaX55xD0GcsRJiQ&oe=66B8EFF1
2016,Toyota,hiace,," $25,990 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1067499441426114,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/454252292_1228282618618493_547888471040127014_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=103&ccb=1-7&_nc_sid=247b10&_nc_ohc=Pu2lRl8DxTsQ7kNvgFw1U9a&_nc_ht=scontent.fmel16-1.fna&oh=00_AYBV_swiSvxN83l8uPYTGZQcJGVCtLXDquJ1hJIGqTXxCA&oe=66B8E01F
1995,Toyota,hiace,commuter," $26,000 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/979199677199124,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/447846489_8345569192139441_295798828714752683_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=107&ccb=1-7&_nc_sid=454cf4&_nc_ohc=apyYGjDAH0gQ7kNvgFEYvr1&_nc_ht=scontent.fmel16-1.fna&oh=00_AYBlObg3hn5Dv7cO2s2od0d_4oGR3JNp_g4aJJYAe8eO4g&oe=66B8F0D5
1996,Toyota,hiace,," $26,000 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1444973969482233,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/450560161_10220160661085668_937244788995771894_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=102&ccb=1-7&_nc_sid=454cf4&_nc_ohc=pyavvKlYpKAQ7kNvgFyvZgs&_nc_ht=scontent.fmel16-1.fna&oh=00_AYCmwnfAfJoCdC7_yYimn9h04dhbKtbvwlcQ35XOzd8gCg&oe=66B8DBEC
2010,Toyota,hiace,," $26,000 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1180772293145704,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/449607754_786701330276586_8929696203104380139_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=102&ccb=1-7&_nc_sid=454cf4&_nc_ohc=vyNP7wTtB8EQ7kNvgEG0Mgj&_nc_ht=scontent.fmel16-1.fna&oh=00_AYAl7R9yAr7ecdIOX8ptMoRJhjlRJWad8D-htOcnc147sQ&oe=66B8F3ED
2016,Toyota,hiace,long dx gl," $26,500 ",,"Wollert, VIC",https://www.facebook.com/marketplace/item/378075348541335,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/434973397_2380971888765974_91512113649236597_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=110&ccb=1-7&_nc_sid=454cf4&_nc_ohc=H_imvVYeLhwQ7kNvgEh1j_e&_nc_ht=scontent.fmel16-1.fna&oh=00_AYAc49CIkSGI9bEAaosxe6AqD0qRsqAxBQxyrPp0I9FBsA&oe=66B8EEF3
2016,Toyota,hiace,lwb 6.0," $26,990 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/789623816300994,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/448583369_1160315308511644_402012017152200079_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=103&ccb=1-7&_nc_sid=247b10&_nc_ohc=dNQNv008crMQ7kNvgFVZ97_&_nc_ht=scontent.fmel16-1.fna&oh=00_AYAo2b08FNrL0r_g2CqypvU4f90JOidQywwMM46q8c-jZw&oe=66B8EAAB
2018,Toyota,hiace,," $27,000 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/3776738629277219,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/445894711_815414313420600_5850201881637342868_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=101&ccb=1-7&_nc_sid=247b10&_nc_ohc=wPbmBGm0CQwQ7kNvgFZJinS&_nc_ht=scontent.fmel16-1.fna&oh=00_AYANpdADTdwe4-HXcmB-lC3_axwb9NerzmcDzp1yG6EDjQ&oe=66B8EAA7
2015,Toyota,hiace,panel dx," $27,495 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/3833233670297338,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/439620175_446719304499376_2734765379707204998_n.jpg?stp=c65.0.260.260a_dst-jpg_p261x260&_nc_cat=102&ccb=1-7&_nc_sid=247b10&_nc_ohc=8R454qQkJRAQ7kNvgHIJRQx&_nc_ht=scontent.fmel16-1.fna&oh=00_AYBBLnpMTr63Kn5zaiwoCZLZwcr2zKhTO9XDCxIJdaTnQg&oe=66B8F85E
2017,Toyota,hiace,lwb," $27,500 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1087105286107917,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/454146789_3724247337893937_6897354219687106984_n.jpg?stp=c65.0.260.260a_dst-jpg_p261x260&_nc_cat=101&ccb=1-7&_nc_sid=247b10&_nc_ohc=c6WR_zKFmyYQ7kNvgEtbxw2&_nc_ht=scontent.fmel16-1.fna&oh=00_AYDqgiVbJGsnKjzNAmxKjXOuzDCY9RQ-XJO8Rvztm_i7xQ&oe=66B8E6A5
2012,Toyota,hiace,," $27,950 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/303704379503392,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/449598175_7995895247127853_3619942612844169763_n.jpg?stp=c0.28.261.261a_dst-jpg_p261x260&_nc_cat=101&ccb=1-7&_nc_sid=454cf4&_nc_ohc=ikr2Rn9Mwv4Q7kNvgEKC1dD&_nc_ht=scontent.fmel16-1.fna&oh=00_AYCuBKdBfbFmDhPmYAQ9Fr6deZjelo5LQfLdDWyTun4TEg&oe=66B8CCF4
2016,Toyota,hiace,dx," $27,990 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1712248999588081,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/450461395_809292590986194_5253735237318054306_n.jpg?stp=c65.0.260.260a_dst-jpg_p261x260&_nc_cat=103&ccb=1-7&_nc_sid=247b10&_nc_ohc=yUIOmf6fsk8Q7kNvgHKpHsd&_nc_ht=scontent.fmel16-1.fna&oh=00_AYD0b82QLPNa9ClyCf5eoL6wb44fQ4XWk5Bo2dcNPgTVlQ&oe=66B8E3C5
1998,Toyota,hiace,super custom 4wd," $28,000 ",,"Mornington, VIC",https://www.facebook.com/marketplace/item/955338106075080,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/448053742_1966410683816752_8426425252393653215_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=103&ccb=1-7&_nc_sid=454cf4&_nc_ohc=mgdH3LknNJEQ7kNvgHOT2dH&_nc_ht=scontent.fmel16-1.fna&oh=00_AYCJpZcc1wQhWneSnRrJA6vCdb9fpN7UCxUZE5jyPQbeJA&oe=66B8F217
2016,Toyota,hiace,," $28,000 ",,"Bacchus Marsh, VIC",https://www.facebook.com/marketplace/item/825636869543447,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/449642918_1021437882912512_6860010608971237114_n.jpg?stp=c0.14.750.750a_dst-jpg_s261x260&_nc_cat=102&ccb=1-7&_nc_sid=454cf4&_nc_ohc=BWdMm2o2OiQQ7kNvgHrdT7R&_nc_ht=scontent.fmel16-1.fna&oh=00_AYAgQw5wT4_Qb8tnhTNbhFAcp-SHHoIDfa7yrhQwmIXuYw&oe=66B8C781
2017,Toyota,hiace,lwb," $28,000 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/2542895835897479,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/454246691_418353457876814_3837534086838417494_n.jpg?stp=c65.0.260.260a_dst-jpg_p261x260&_nc_cat=100&ccb=1-7&_nc_sid=247b10&_nc_ohc=GTsk-XUa4o4Q7kNvgHdMT9P&_nc_ht=scontent.fmel16-1.fna&oh=00_AYBSVK1B0adBwu3qu4oe395ngX_8gaKbaf4XgMGBseytJg&oe=66B8CFD5
2009,Toyota,Hiace,Commuter hiace slwb," $28,500 ",,"Cooma, NSW",https://www.facebook.com/marketplace/item/969093408094688,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/441277624_6642489799186757_8651373148553471918_n.jpg?stp=c101.0.260.260a_dst-jpg_p261x260&_nc_cat=110&ccb=1-7&_nc_sid=454cf4&_nc_ohc=lBU70S5nUVQQ7kNvgE8K6F2&_nc_ht=scontent.fmel16-1.fna&oh=00_AYDLiIO5gVLIjxdu0_VvpE1MQcJxMLjlsi6DVgW_82-uzg&oe=66B8E23E
2018,Toyota,hiace,lwb," $28,500 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/3393618657605418,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/454245430_1157704518839209_1891482497120482634_n.jpg?stp=c65.0.260.260a_dst-jpg_p261x260&_nc_cat=103&ccb=1-7&_nc_sid=247b10&_nc_ohc=Rkl-EDXhJK8Q7kNvgE-stO0&_nc_ht=scontent.fmel16-1.fna&oh=00_AYCx0JZM2_zl4ZQLPDRCjmVnWLxts13gKambqVQeb5p_iQ&oe=66B8E719
2018,Toyota,hiace,," $28,950 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/466117622773774,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/446039968_1210856783235848_5687546829761635538_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260&_nc_cat=109&ccb=1-7&_nc_sid=247b10&_nc_ohc=Ch1KsDRoOuYQ7kNvgGB2dTL&_nc_ht=scontent.fmel16-1.fna&oh=00_AYBk4B_yg0gzAwTbFZwF-jY-e7x6wrWlH2KAqlLRcRHyow&oe=66B8DCAC
2014,Toyota,Hiace,lwb," $29,000 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/8309494455767411,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/454247701_519548327315021_7232687041163996872_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=109&ccb=1-7&_nc_sid=247b10&_nc_ohc=VGcHP07khKgQ7kNvgErhwaI&_nc_ht=scontent.fmel16-1.fna&oh=00_AYBsrvpqv34_4gewjAQC9b69TJbAMzP682w1zOBE61qUKQ&oe=66B8E8A9
2016,Toyota,hiace,," $29,500 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/382341281089646,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/449368447_1756764268065582_8545975498341479766_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260&_nc_cat=110&ccb=1-7&_nc_sid=247b10&_nc_ohc=s5IDrrt5Ic8Q7kNvgG-gAGx&_nc_ht=scontent.fmel16-1.fna&oh=00_AYAwMh7IWEJVd9FTy6pIPP5iabKR6JJDTC1qHJrciW58Lg&oe=66B8E9A4
2015,Toyota,hiace,lwb," $29,990 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/467197232833185,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/453438989_1243705766795066_6981301852061184878_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=109&ccb=1-7&_nc_sid=247b10&_nc_ohc=-jD7WzDkBVcQ7kNvgF7C017&_nc_ht=scontent.fmel16-1.fna&oh=00_AYCIoyKpfc-cf0emCRer_bMVfl64kWqamn635xNtJbnftw&oe=66B8EE74
2012,Toyota,hiace,auto lwb low km - petrol," $29,999 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1252765979432647,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/452126028_512791428079334_5611304714323088346_n.jpg?stp=c0.0.261.261a_dst-jpg_p261x260&_nc_cat=111&ccb=1-7&_nc_sid=247b10&_nc_ohc=WAL7eTYO-ksQ7kNvgETpGcR&_nc_ht=scontent.fmel16-1.fna&oh=00_AYBTiZMX9sMJVyduGa7uzdOmmmnA-Vzn4JkAH6SCh3-8eQ&oe=66B8CDA3
2017,Toyota,hiace,van diesel lwb," $30,000 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/805540084848874,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/435219878_1123408925610130_3797453131467193586_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=111&ccb=1-7&_nc_sid=247b10&_nc_ohc=yr-yYQBvJ5QQ7kNvgHqybKj&_nc_ht=scontent.fmel16-1.fna&oh=00_AYBYn6uk20NqM67gFSKZyWIBfvkYYkqriMVOjFWUE5MYAA&oe=66B8F577
2018,Toyota,hiace,lwb," $30,000 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1481063355877216,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/454254734_470200719129743_2739374252346016711_n.jpg?stp=c65.0.260.260a_dst-jpg_p261x260&_nc_cat=108&ccb=1-7&_nc_sid=247b10&_nc_ohc=-w12i-PZs1wQ7kNvgGKltvC&_nc_ht=scontent.fmel16-1.fna&oh=00_AYAroqr0ILxLFYYeVhL312ITGjWOXQO6W_Tn2E8d1zEb6w&oe=66B8E77A
2018,Toyota,hiace,," $30,990 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/975465583978908,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/453409924_1172675400731496_2758082965478941155_n.jpg?stp=c64.0.260.260a_dst-jpg_p261x260&_nc_cat=106&ccb=1-7&_nc_sid=247b10&_nc_ohc=OvWyHQTppNEQ7kNvgGYOGZw&_nc_ht=scontent.fmel16-1.fna&oh=00_AYDwQOujS1LNLkEGYY8dp178w9Ct7xDnUXkcq4IMF83NmQ&oe=66B8EA15
2011,Toyota,hiace,," $31,000 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/701656708844548,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/433392687_339251278614522_8306536535792498635_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260&_nc_cat=109&ccb=1-7&_nc_sid=247b10&_nc_ohc=0bkxv9ZJkkgQ7kNvgEv9l85&_nc_ht=scontent.fmel16-1.fna&oh=00_AYAEt-LaNRnd8jO5TwRndbgmwBwBeI6Df0OQ8IXIpZtO0Q&oe=66B8C325
2018,Toyota,hiace,van," $31,000 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1695053167690060,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/452250912_862578242390736_7817758830968292150_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260&_nc_cat=104&ccb=1-7&_nc_sid=247b10&_nc_ohc=UEGfR_Z5jfsQ7kNvgFHhRiM&_nc_ht=scontent.fmel16-1.fna&oh=00_AYAkP05KJ6qilkMyBIu6CqwAHfA8Fl4b0YG8t71GbjFtNQ&oe=66B8DCFB
2015,Toyota,hiace,refrigerated van," $31,500 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/7485149578243954,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/425311218_7376591782416438_7546601085312347245_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260&_nc_cat=107&ccb=1-7&_nc_sid=247b10&_nc_ohc=btEGQSAUNykQ7kNvgGU-ryA&_nc_ht=scontent.fmel16-1.fna&oh=00_AYDzJyaTTBHGX4oyK8yiN_k_EcHvUz78N3OVC39cxN-cQQ&oe=66B8F122
2016,Toyota,hiace,super gl," $31,990 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1081335606292709,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/421533589_7177894798961113_3819836654340462893_n.jpg?stp=c64.0.260.260a_dst-jpg_p261x260&_nc_cat=107&ccb=1-7&_nc_sid=247b10&_nc_ohc=o56Wwsnb1PkQ7kNvgEoBmmt&_nc_ht=scontent.fmel16-1.fna&oh=00_AYATBgclDZaBlJ7ww1Whr4OOrva9DF39o26kEhZKvHqIpw&oe=66B8E01B
2014,Toyota,hiace,," $32,000 ",,"Ballarat, VIC",https://www.facebook.com/marketplace/item/931756408654605,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/428292893_7071053662971195_1879168170944709167_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=103&ccb=1-7&_nc_sid=454cf4&_nc_ohc=HlGyCfzCv90Q7kNvgF6yfc9&_nc_ht=scontent.fmel16-1.fna&oh=00_AYCow2S-_P5Pb1ccfR-1MbBBVq3sbUVTdxrlZAkIq6QaYA&oe=66B8D5B4
2011,Toyota,hiace,freezer van," $32,990 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/3819382631683841,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/438242646_885182823624979_8025009824222315641_n.jpg?stp=c64.0.260.260a_dst-jpg_p261x260&_nc_cat=104&ccb=1-7&_nc_sid=247b10&_nc_ohc=cIm19mF4TFwQ7kNvgGa0Pco&_nc_ht=scontent.fmel16-1.fna&oh=00_AYC-HPxpwwyPnrLTQMGL4LGEYDrGMK-Jl_0Iob1lfbWgjw&oe=66B8CC44
2000,Toyota,Hiace,Campervan 4x4 high roof - automatic diesel," $33,000 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/3589352491374723,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/379942754_7608809575819565_3500345508544755054_n.jpg?stp=c101.0.260.260a_dst-jpg_p261x260&_nc_cat=103&ccb=1-7&_nc_sid=247b10&_nc_ohc=dELrLlReBJYQ7kNvgFbJcMZ&_nc_ht=scontent.fmel16-1.fna&oh=00_AYCG0mAM8ugYbvVZFc9xYm4UX90FLeEGfQBihvDidQgzRg&oe=66B8F361
2015,Toyota,hiace,," $33,000 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/447822234344004,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/436485209_10233846192883501_2764005228717411377_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=104&ccb=1-7&_nc_sid=454cf4&_nc_ohc=mMwNPx9p50UQ7kNvgHk5aEJ&_nc_ht=scontent.fmel16-1.fna&oh=00_AYDq7QOD8WLJavyVf0ME7xxoCFsCCKvwApVAHKhUoJEYCQ&oe=66B8E129
2016,Toyota,hiace,slwb hi top," $33,000 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/787978146028584,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/433972419_379075514940092_7530342749758975515_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=107&ccb=1-7&_nc_sid=454cf4&_nc_ohc=QcD_DHQz_OsQ7kNvgGDjBtC&_nc_ht=scontent.fmel16-1.fna&oh=00_AYD9NNzDeRocm21kfJj-w4ao1wPlgXt4hWJSSHUgaeZujw&oe=66B8DF8F
2017,Toyota,hiace,," $33,000 ",,"Melbourne, VIC",https://www.facebook.com/marketplace/item/748793330536296,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/426057290_24955389587409464_294860187350246287_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=104&ccb=1-7&_nc_sid=247b10&_nc_ohc=yE0gbfH5K8kQ7kNvgHpTWD9&_nc_ht=scontent.fmel16-1.fna&oh=00_AYA7KFQ46mFlBC6isdtSpmYn9zI4oaIzi39O01u2_UlsQQ&oe=66B8E44F
